participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
10014,Malaysia,magnitude,6 | 8,2,FALSE,neutral,2.2268,0.34768121263490076
10014,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.5248,-0.2800061736323961
10014,Malaysia,magnitude,2 | 4,2,TRUE,congruent,0.747,-0.12667939818460122
10014,Malaysia,magnitude,7 | 6,1,FALSE,neutral,2.5069,0.3991370103386006
10014,Malaysia,magnitude,8 | 9,1,TRUE,congruent,0.6476,-0.1886931599186639
10014,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,0.4623,-0.3350761065619183
10014,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.7132,-0.14678866549668304
10014,Malaysia,magnitude,9 | 8,1,FALSE,incongruent,0.9951,-0.002133273760855249
10014,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.623,-0.2055119533408304
10014,Malaysia,magnitude,3 | 4,1,TRUE,congruent,0.5899,-0.22922160383085236
10014,Malaysia,magnitude,2 | 4,2,FALSE,incongruent,0.6935,-0.15895353459069633
10014,Malaysia,magnitude,1 | 3,2,FALSE,incongruent,0.8167,-0.08793744441149766
10014,Malaysia,magnitude,3 | 4,1,FALSE,incongruent,1.0111,0.0047941103887121335
10014,Malaysia,magnitude,8 | 6,2,TRUE,neutral,1.7242,0.23658764075699515
10014,Malaysia,magnitude,2 | 7,5,TRUE,neutral,1.3815,0.14035088925253014
10014,Malaysia,magnitude,3 | 1,2,TRUE,congruent,2.5253,0.40231297873399996
10014,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.9065,-0.042632191568472554
10014,Malaysia,magnitude,1 | 6,5,FALSE,incongruent,1.012,0.005180512503780314
10014,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.6756,-0.17031035910102896
10014,Malaysia,magnitude,4 | 9,5,TRUE,neutral,1.9492,0.289856402709257
10014,Malaysia,magnitude,8 | 3,5,FALSE,incongruent,1.1658,0.06662405098342614
10014,Malaysia,magnitude,4 | 2,2,TRUE,congruent,0.5418,-0.2661609993028506
10014,Malaysia,magnitude,6 | 7,1,TRUE,neutral,1.6589,0.21982020714723755
10014,Malaysia,magnitude,8 | 6,2,FALSE,incongruent,0.8451,-0.07309189829456422
10014,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.5417,-0.2662411644127973
10014,Malaysia,magnitude,8 | 3,5,TRUE,congruent,1.2245,0.08795878946073288
10014,Malaysia,magnitude,1 | 2,1,FALSE,incongruent,0.6913,-0.16033344311756664
10014,Malaysia,magnitude,1 | 2,1,TRUE,neutral,1.1431,0.058084224750925
10014,Malaysia,magnitude,9 | 7,2,TRUE,neutral,1.1746,0.06988999650693833
10014,Malaysia,magnitude,8 | 9,1,FALSE,incongruent,1.6402,0.2148968075602205
10014,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.5569,-0.25422278211024096
10014,Malaysia,magnitude,4 | 2,2,TRUE,neutral,0.579,-0.23732143627256383
10014,Malaysia,magnitude,3 | 8,5,FALSE,incongruent,1.1593,0.06419583586464266
10014,Malaysia,magnitude,2 | 7,5,TRUE,congruent,0.706,-0.15119529894819625
10014,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.8935,-0.048905443158336975
10014,Malaysia,magnitude,6 | 8,2,FALSE,incongruent,0.5394,-0.2680890578831276
10014,Malaysia,magnitude,3 | 4,1,TRUE,neutral,1.5247,0.18318440029821517
10014,Malaysia,magnitude,9 | 8,1,TRUE,neutral,1.0663,0.02787940920720745
10014,Malaysia,magnitude,7 | 2,5,TRUE,congruent,0.6104,-0.2143854750531759
10014,Malaysia,magnitude,6 | 7,1,FALSE,incongruent,0.71,-0.14874165128092473
10014,Malaysia,magnitude,2 | 7,5,FALSE,incongruent,0.7104,-0.14849704722945536
10014,Malaysia,magnitude,7 | 6,1,TRUE,congruent,1.6519,0.21798375317643726
10014,Malaysia,magnitude,2 | 1,1,TRUE,congruent,0.641,-0.19314197048118256
10014,Malaysia,magnitude,8 | 3,5,TRUE,neutral,1.0917,0.03810331030589781
10014,Malaysia,magnitude,2 | 1,1,FALSE,neutral,2.1905,0.34054325751419423
10014,Malaysia,magnitude,2 | 1,1,FALSE,incongruent,0.6711,-0.17321276118370788
10014,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.4827,-0.316322701181308
10014,Malaysia,magnitude,4 | 2,2,FALSE,incongruent,0.9756,-0.010728208358306995
10014,Malaysia,magnitude,1 | 2,1,TRUE,congruent,0.6629,-0.17855198098246972
10014,Malaysia,magnitude,1 | 6,5,TRUE,neutral,0.6121,-0.2131776205008126
10014,Malaysia,magnitude,4 | 3,1,TRUE,congruent,0.6076,-0.21638223480925126
10014,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.6113,-0.2137456042102198
10014,Malaysia,magnitude,9 | 7,2,FALSE,incongruent,0.7057,-0.1513798825658661
10014,Malaysia,magnitude,9 | 4,5,TRUE,neutral,1.011,0.00475115559100102
10014,Malaysia,magnitude,6 | 1,5,TRUE,neutral,0.8774,-0.05680236993107369
10014,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.5446,-0.26392236299605426
10014,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.9236,-0.03451607575486128
10014,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.5742,-0.24093681183951277
10014,Malaysia,magnitude,4 | 3,1,FALSE,incongruent,1.2114,0.08328756932728293
10014,Malaysia,magnitude,7 | 9,2,FALSE,incongruent,0.6241,-0.20474581741911715
10014,Malaysia,magnitude,9 | 4,5,FALSE,incongruent,0.723,-0.1408617027054692
10014,Malaysia,magnitude,1 | 3,2,TRUE,congruent,1.7603,0.24558668897421365
10014,Malaysia,magnitude,3 | 1,2,TRUE,incongruent,1.1908,0.07583882597468718
10015,Malaysia,magnitude,8 | 9,1,TRUE,congruent,0.5865,-0.23173198354845193
10015,Malaysia,magnitude,1 | 2,1,TRUE,congruent,0.4445,-0.3521282346937675
10015,Malaysia,magnitude,3 | 8,5,TRUE,incongruent,0.5805,-0.23619777592540733
10015,Malaysia,magnitude,1 | 6,5,TRUE,incongruent,0.4582,-0.3389449151466213
10015,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.6503,-0.1868862459921014
10015,Malaysia,magnitude,4 | 2,2,TRUE,incongruent,0.5929,-0.22701854965503626
10015,Malaysia,magnitude,7 | 6,1,TRUE,neutral,0.5963,-0.22453519065426075
10015,Malaysia,magnitude,8 | 9,1,TRUE,incongruent,0.7836,-0.10590557267730127
10015,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.5484,-0.2609025538825249
10015,Malaysia,magnitude,2 | 4,2,TRUE,incongruent,0.706,-0.15119529894819625
10015,Malaysia,magnitude,2 | 1,1,TRUE,incongruent,0.5888,-0.23003219867055757
10015,Malaysia,magnitude,3 | 1,2,TRUE,incongruent,0.6585,-0.1814442207021974
10015,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.4933,-0.30688888453785873
10015,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.5542,-0.2563334785537871
10015,Malaysia,magnitude,7 | 9,2,TRUE,incongruent,0.7358,-0.1332402165048918
10015,Malaysia,magnitude,9 | 7,2,TRUE,neutral,1.0835,0.034828915655836734
10015,Malaysia,magnitude,6 | 7,1,TRUE,congruent,0.5077,-0.29439283659539495
10015,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.6235,-0.20516354218543853
10015,Malaysia,magnitude,9 | 4,5,FALSE,incongruent,0.5796,-0.23687162320086302
10015,Malaysia,magnitude,6 | 7,1,TRUE,incongruent,1.3278,0.12313266431090161
10015,Malaysia,magnitude,8 | 6,2,TRUE,neutral,0.9149,-0.03862637240519885
10015,Malaysia,magnitude,6 | 8,2,TRUE,neutral,1.0313,0.013385017749685424
10015,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,1.1472,0.0596391383237249
10015,Malaysia,magnitude,3 | 4,1,TRUE,congruent,2.3825,0.377032909310364
10015,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.531,-0.2749054789185309
10015,Malaysia,magnitude,2 | 1,1,TRUE,congruent,1.0864,0.035989756936426476
10015,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.5161,-0.28726614093004815
10015,Malaysia,magnitude,7 | 2,5,TRUE,congruent,0.9701,-0.013183495414463597
10015,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.6648,-0.17730898922394545
10015,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.5988,-0.22271820832898526
10015,Malaysia,magnitude,8 | 3,5,TRUE,congruent,0.6303,-0.200452692874385
10015,Malaysia,magnitude,9 | 8,1,TRUE,congruent,1.0641,0.026982443191605206
10015,Malaysia,magnitude,4 | 2,2,TRUE,congruent,0.5945,-0.22584814104528958
10015,Malaysia,magnitude,4 | 9,5,TRUE,neutral,3.8727,0.5880138555218803
10015,Malaysia,magnitude,3 | 8,5,TRUE,neutral,2.4679,0.392327557983544
10015,Malaysia,magnitude,9 | 7,2,FALSE,incongruent,0.5592,-0.252432837262375
10015,Malaysia,magnitude,6 | 1,5,FALSE,neutral,2.1342,0.3292351155694239
10015,Malaysia,magnitude,7 | 2,5,FALSE,neutral,2.522,0.4017450822370628
10015,Malaysia,magnitude,8 | 9,1,TRUE,neutral,2.3559,0.37215685217198513
10015,Malaysia,magnitude,9 | 8,1,TRUE,neutral,1.7014,0.23080642846888316
10015,Malaysia,magnitude,3 | 1,2,TRUE,congruent,0.8177,-0.08740600224789431
10015,Malaysia,magnitude,2 | 7,5,TRUE,congruent,1.4191,0.15201300005083457
10015,Malaysia,magnitude,1 | 2,1,FALSE,neutral,0.9022,-0.044697177238308315
10015,Malaysia,magnitude,1 | 3,2,TRUE,congruent,1.2206,0.08657336562057424
10015,Malaysia,magnitude,6 | 7,1,FALSE,neutral,1.3249,0.12218310009386824
10015,Malaysia,magnitude,2 | 1,1,TRUE,neutral,2.1865,0.3397494816808758
10015,Malaysia,magnitude,9 | 4,5,TRUE,congruent,0.8674,-0.06178058218725692
10015,Malaysia,magnitude,6 | 8,2,FALSE,incongruent,1.3562,0.13232374004099082
10015,Malaysia,magnitude,1 | 2,1,FALSE,incongruent,0.7527,-0.12337808396572701
10015,Malaysia,magnitude,8 | 6,2,FALSE,incongruent,0.5836,-0.233884716778586
10015,Malaysia,magnitude,9 | 8,1,FALSE,incongruent,1.0572,0.024157154459672706
10015,Malaysia,magnitude,7 | 9,2,TRUE,neutral,2.7603,0.44095628542181037
10015,Malaysia,magnitude,4 | 3,1,TRUE,congruent,0.6521,-0.18568579979254043
10015,Malaysia,magnitude,1 | 6,5,TRUE,neutral,1.0991,0.041037207867028413
10015,Malaysia,magnitude,4 | 9,5,FALSE,incongruent,0.6804,-0.1672356950594686
10015,Malaysia,magnitude,8 | 3,5,FALSE,incongruent,0.7303,-0.13649869935854997
10015,Malaysia,magnitude,2 | 4,2,TRUE,congruent,0.9309,-0.03109696969617186
10015,Malaysia,magnitude,4 | 2,2,TRUE,neutral,1.6566,0.21921765702290683
10015,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.9665,-0.014798141635428173
10015,Malaysia,magnitude,7 | 6,1,TRUE,congruent,1.019,0.008174184006426355
10015,Malaysia,magnitude,3 | 4,1,TRUE,neutral,1.0981,0.04064189154453654
10015,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.9299,-0.03156375228829532
10015,Malaysia,magnitude,8 | 6,2,TRUE,congruent,0.6907,-0.16071054399385307
10015,Malaysia,magnitude,9 | 4,5,FALSE,neutral,0.9371,-0.028214062120885564
10015,Malaysia,magnitude,2 | 7,5,FALSE,neutral,1.6018,0.20460828932703556
10015,Malaysia,magnitude,2 | 7,5,FALSE,incongruent,0.7504,-0.12470717462899197
10015,Malaysia,magnitude,1 | 3,2,FALSE,incongruent,0.7644,-0.11667932161702475
10015,Malaysia,magnitude,7 | 6,1,FALSE,incongruent,0.7809,-0.10740457717110181
10015,Malaysia,magnitude,8 | 3,5,FALSE,neutral,1.1027,0.04245737457432092
10015,Malaysia,magnitude,6 | 1,5,FALSE,incongruent,0.6971,-0.15670491726349287
10015,Malaysia,magnitude,1 | 3,2,TRUE,neutral,1.3484,0.12981874384893433
10015,Malaysia,magnitude,3 | 4,1,FALSE,incongruent,1.0671,0.028205119905442746
10016,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,1.1324,0.05399986069306542
10016,Malaysia,magnitude,4 | 3,1,TRUE,congruent,0.7606,-0.11884367892443631
10016,Malaysia,magnitude,8 | 6,2,TRUE,neutral,0.656,-0.1830961606243397
10016,Malaysia,magnitude,1 | 3,2,TRUE,incongruent,0.5287,-0.2767906895948886
10016,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.7204,-0.14242629585250427
10016,Malaysia,magnitude,4 | 2,2,TRUE,congruent,0.834,-0.0788339493622613
10016,Malaysia,magnitude,1 | 2,1,TRUE,incongruent,0.5931,-0.22687207596666528
10016,Malaysia,magnitude,3 | 8,5,TRUE,incongruent,0.6794,-0.16787445746599086
10016,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.5751,-0.24025663240227502
10016,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.6193,-0.20809891999042876
10016,Malaysia,magnitude,8 | 3,5,TRUE,congruent,0.5008,-0.3003356797976267
10016,Malaysia,magnitude,1 | 3,2,TRUE,neutral,0.5468,-0.26217149410421536
10016,Malaysia,magnitude,1 | 6,5,TRUE,incongruent,0.4798,-0.31893975636818817
10016,Malaysia,magnitude,4 | 9,5,TRUE,neutral,0.6999,-0.15496400648658495
10016,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.6962,-0.1572659810517304
10016,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.5007,-0.3004224086010908
10016,Malaysia,magnitude,8 | 9,1,TRUE,incongruent,0.5254,-0.2795099315499485
10016,Malaysia,magnitude,3 | 1,2,TRUE,incongruent,0.6404,-0.1935486767527379
10016,Malaysia,magnitude,8 | 9,1,TRUE,neutral,0.4506,-0.346208812612188
10016,Malaysia,magnitude,1 | 2,1,TRUE,congruent,0.4803,-0.3184874133610378
10016,Malaysia,magnitude,7 | 6,1,TRUE,neutral,0.5644,-0.24841299491768976
10016,Malaysia,magnitude,1 | 3,2,TRUE,congruent,0.4385,-0.3580304022979407
10016,Malaysia,magnitude,6 | 1,5,TRUE,neutral,0.4192,-0.37757872602432974
10016,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.5198,-0.2841637248350062
10016,Malaysia,magnitude,2 | 4,2,TRUE,congruent,0.5479,-0.26129869956529017
10016,Malaysia,magnitude,2 | 7,5,TRUE,congruent,0.5408,-0.2669633170664205
10016,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.5594,-0.25227753796449154
10016,Malaysia,magnitude,7 | 9,2,TRUE,incongruent,0.6257,-0.2036338450224787
10016,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,0.5852,-0.23269568254672673
10016,Malaysia,magnitude,2 | 1,1,TRUE,neutral,0.4413,-0.3552660725528074
10016,Malaysia,magnitude,2 | 7,5,FALSE,neutral,0.4712,-0.32679471822095474
10016,Malaysia,magnitude,2 | 7,5,TRUE,incongruent,0.6185,-0.2086602960348605
10016,Malaysia,magnitude,7 | 9,2,TRUE,neutral,0.6206,-0.20718822875185305
10016,Malaysia,magnitude,7 | 6,1,FALSE,congruent,0.8396,-0.07592757008963716
10016,Malaysia,magnitude,2 | 1,1,TRUE,incongruent,0.7343,-0.13412647179218534
10016,Malaysia,magnitude,4 | 2,2,TRUE,incongruent,0.6009,-0.22119779598676134
10016,Malaysia,magnitude,6 | 7,1,TRUE,congruent,0.5639,-0.24879790541164687
10016,Malaysia,magnitude,9 | 7,2,TRUE,neutral,0.6607,-0.17999569319168213
10016,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.4803,-0.3184874133610378
10016,Malaysia,magnitude,9 | 4,5,TRUE,incongruent,0.549,-0.26042765554990804
10016,Malaysia,magnitude,9 | 4,5,TRUE,congruent,0.6606,-0.18006143064460461
10016,Malaysia,magnitude,2 | 4,2,TRUE,incongruent,0.5223,-0.2820799741630064
10016,Malaysia,magnitude,6 | 8,2,TRUE,incongruent,0.8107,-0.09113982698272349
10016,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.5165,-0.28692967414436066
10016,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.5872,-0.23121395309198584
10016,Malaysia,magnitude,9 | 8,1,TRUE,congruent,0.6288,-0.2014874669686485
10016,Malaysia,magnitude,2 | 1,1,TRUE,congruent,0.6003,-0.2216316566441262
10016,Malaysia,magnitude,3 | 4,1,TRUE,neutral,0.6232,-0.20537255533549198
10016,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.6087,-0.21559669824699157
10016,Malaysia,magnitude,1 | 2,1,TRUE,neutral,0.5405,-0.2672043017106709
10016,Malaysia,magnitude,8 | 3,5,TRUE,neutral,0.4659,-0.3317072895517791
10016,Malaysia,magnitude,9 | 7,2,TRUE,incongruent,0.909,-0.041436116778032536
10016,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,0.74,-0.13076828026902382
10016,Malaysia,magnitude,8 | 3,5,TRUE,incongruent,0.5217,-0.28257916327762506
10016,Malaysia,magnitude,6 | 7,1,FALSE,incongruent,0.3396,-0.4690323184280849
10016,Malaysia,magnitude,4 | 2,2,TRUE,neutral,0.8217,-0.08528671302637619
10016,Malaysia,magnitude,8 | 6,2,TRUE,congruent,0.5408,-0.2669633170664205
10016,Malaysia,magnitude,1 | 6,5,TRUE,neutral,1.2214,0.08685791565984682
10016,Malaysia,magnitude,9 | 8,1,TRUE,neutral,0.5028,-0.2986047309860798
10016,Malaysia,magnitude,3 | 4,1,TRUE,congruent,0.525,-0.2798406965940431
10016,Malaysia,magnitude,9 | 8,1,TRUE,incongruent,0.5601,-0.2517344273312592
10016,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.5509,-0.25892722762667864
10016,Malaysia,magnitude,6 | 7,1,TRUE,neutral,0.4806,-0.3182162335321187
10016,Malaysia,magnitude,8 | 9,1,TRUE,congruent,0.4505,-0.3463052046849182
10016,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.3991,-0.39891827221597675
10016,Malaysia,magnitude,4 | 9,5,TRUE,incongruent,0.5303,-0.27547837288143734
10016,Malaysia,magnitude,3 | 4,1,TRUE,incongruent,0.34,-0.46852108295774486
10016,Malaysia,magnitude,3 | 1,2,FALSE,congruent,0.3618,-0.44153143747620505
10016,Malaysia,magnitude,7 | 2,5,TRUE,congruent,0.8499,-0.07063217075990037
10016,Malaysia,magnitude,7 | 6,1,TRUE,incongruent,0.524,-0.28066871301627333
10016,Malaysia,magnitude,8 | 6,2,FALSE,incongruent,0.4891,-0.31060233717871766
10016,Malaysia,magnitude,6 | 8,2,TRUE,neutral,0.7713,-0.11277666863747697
10017,Malaysia,magnitude,8 | 6,2,TRUE,neutral,0.905,-0.043351420794796675
10017,Malaysia,magnitude,8 | 9,1,TRUE,congruent,0.7984,-0.09777947172068531
10017,Malaysia,magnitude,3 | 8,5,TRUE,congruent,0.6273,-0.20252471246266573
10017,Malaysia,magnitude,7 | 2,5,TRUE,neutral,0.5262,-0.27884915625031587
10017,Malaysia,magnitude,6 | 1,5,TRUE,congruent,0.6722,-0.17250149186654135
10017,Malaysia,magnitude,1 | 2,1,TRUE,neutral,0.8423,-0.07453319930846211
10017,Malaysia,magnitude,4 | 2,2,TRUE,congruent,0.528,-0.27736607746618774
10017,Malaysia,magnitude,9 | 7,2,TRUE,neutral,0.671400001,-0.17301866244115724
10017,Malaysia,magnitude,2 | 4,2,TRUE,incongruent,0.947700001,-0.023329118916927065
10017,Malaysia,magnitude,9 | 8,1,TRUE,congruent,0.8173,-0.08761850108119966
10017,Malaysia,magnitude,8 | 3,5,TRUE,neutral,0.6159,-0.21048979590974567
10017,Malaysia,magnitude,2 | 4,2,TRUE,congruent,0.589799999,-0.2292952325205627
10017,Malaysia,magnitude,2 | 7,5,TRUE,neutral,0.5577,-0.253599355508439
10017,Malaysia,magnitude,7 | 9,2,TRUE,neutral,0.6096,-0.2149550416684559
10017,Malaysia,magnitude,1 | 2,1,TRUE,incongruent,0.587,-0.23136189875238555
10017,Malaysia,magnitude,4 | 3,1,TRUE,congruent,0.992799999,-0.003138231946770645
10017,Malaysia,magnitude,7 | 6,1,TRUE,congruent,0.770700001,-0.11311464045048485
10017,Malaysia,magnitude,7 | 9,2,TRUE,incongruent,0.5892,-0.22973726182940674
10017,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.6993,-0.15533647175976084
10017,Malaysia,magnitude,8 | 3,5,TRUE,congruent,0.5422,-0.26584048675553323
10017,Malaysia,magnitude,1 | 6,5,TRUE,incongruent,0.4861,-0.31327437892545784
10017,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.521,-0.2831622767004755
10017,Malaysia,magnitude,9 | 7,2,TRUE,incongruent,0.5082,-0.29396533928564944
10017,Malaysia,magnitude,1 | 2,1,TRUE,congruent,0.73,-0.1366771398795441
10017,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.4749,-0.32339783041798165
10017,Malaysia,magnitude,2 | 7,5,TRUE,incongruent,0.474200001,-0.324038449441984
10017,Malaysia,magnitude,4 | 9,5,TRUE,neutral,0.8039,-0.09479797133768139
10017,Malaysia,magnitude,6 | 1,5,TRUE,neutral,0.4857,-0.3136318965269638
10017,Malaysia,magnitude,8 | 6,2,TRUE,incongruent,0.6846,-0.16456310519814174
10017,Malaysia,magnitude,6 | 7,1,TRUE,neutral,0.5776,-0.2383728154384173
10017,Malaysia,magnitude,2 | 1,1,FALSE,incongruent,0.5314,-0.2745784499257413
10017,Malaysia,magnitude,9 | 8,1,TRUE,incongruent,1.2107,0.08303654241196466
10017,Malaysia,magnitude,9 | 8,1,TRUE,neutral,1.0925,0.03842144564245946
10017,Malaysia,magnitude,8 | 9,1,TRUE,neutral,0.9168,-0.03772539537668527
10017,Malaysia,magnitude,1 | 6,5,TRUE,congruent,0.6865,-0.16335945842722607
10017,Malaysia,magnitude,6 | 8,2,TRUE,incongruent,0.6577,-0.18197215814074383
10017,Malaysia,magnitude,7 | 6,1,TRUE,incongruent,0.700599999,-0.15452986763821575
10017,Malaysia,magnitude,3 | 4,1,TRUE,neutral,0.635,-0.1972262747080243
10017,Malaysia,magnitude,1 | 6,5,TRUE,neutral,0.5487,-0.2606650398039207
10017,Malaysia,magnitude,9 | 4,5,TRUE,incongruent,0.5365,-0.27043027369803013
10017,Malaysia,magnitude,4 | 2,2,TRUE,neutral,0.7441,-0.12836869546244642
10017,Malaysia,magnitude,4 | 3,1,TRUE,neutral,0.4986,-0.3022477258322454
10017,Malaysia,magnitude,6 | 7,1,TRUE,congruent,0.49,-0.3098039199714863
10017,Malaysia,magnitude,4 | 2,2,FALSE,incongruent,0.7553,-0.12188051530283252
10017,Malaysia,magnitude,3 | 1,2,TRUE,congruent,1.036,0.015359755409214231
10017,Malaysia,magnitude,7 | 2,5,TRUE,congruent,0.9127,-0.03967194946985688
10017,Malaysia,magnitude,2 | 1,1,TRUE,congruent,1.0661,0.02779794335029943
10017,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.5868,-0.23150989482875495
10017,Malaysia,magnitude,1 | 3,2,TRUE,neutral,0.483400001,-0.31569335302995205
10017,Malaysia,magnitude,3 | 4,1,TRUE,congruent,0.5915,-0.2280452510360508
10017,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,0.6302,-0.20052160116201917
10017,Malaysia,magnitude,2 | 4,2,TRUE,neutral,0.535400001,-0.2713216323379273
10017,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.6907,-0.16071054399385307
10017,Malaysia,magnitude,1 | 3,2,TRUE,incongruent,0.6911,-0.16045910703103114
10017,Malaysia,magnitude,8 | 9,1,TRUE,incongruent,0.7223,-0.1412823851397083
10017,Malaysia,magnitude,7 | 9,2,TRUE,congruent,0.5222,-0.28216313251307434
10017,Malaysia,magnitude,8 | 6,2,TRUE,congruent,0.4831,-0.31596296251348027
10017,Malaysia,magnitude,4 | 9,5,TRUE,incongruent,0.5872,-0.23121395309198584
10017,Malaysia,magnitude,2 | 1,1,TRUE,neutral,0.606,-0.21752737583371382
10017,Malaysia,magnitude,3 | 1,2,TRUE,incongruent,0.5216,-0.2826624172761363
10017,Malaysia,magnitude,7 | 6,1,TRUE,neutral,0.625400001,-0.20384212239865881
10017,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,0.568,-0.24565166428898116
10017,Malaysia,magnitude,8 | 3,5,TRUE,incongruent,0.4781,-0.3204812563042106
10017,Malaysia,magnitude,2 | 7,5,TRUE,congruent,0.511,-0.29157909986528724
10017,Malaysia,magnitude,3 | 4,1,TRUE,incongruent,0.7761,-0.11008231656379414
10017,Malaysia,magnitude,9 | 7,2,TRUE,congruent,0.572,-0.24260397120697583
10017,Malaysia,magnitude,9 | 4,5,TRUE,congruent,0.4717,-0.32633412375429816
10017,Malaysia,magnitude,3 | 8,5,TRUE,incongruent,0.4804,-0.31839700126913156
10017,Malaysia,magnitude,6 | 7,1,TRUE,incongruent,0.4884,-0.31122434472715516
10017,Malaysia,magnitude,1 | 3,2,TRUE,congruent,1.7003,0.23052555481938736
10017,Malaysia,magnitude,6 | 8,2,TRUE,neutral,0.7689,-0.11413013909609353
10017,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.508,-0.29413628771608075
10018,Malaysia,magnitude,6 | 1,5,TRUE,incongruent,0.582,-0.23507701535011155
10018,Malaysia,magnitude,8 | 6,2,TRUE,incongruent,0.5181,-0.2855864077128788
10018,Malaysia,magnitude,2 | 7,5,TRUE,incongruent,0.4515,-0.34534224535047536
10018,Malaysia,magnitude,1 | 2,1,TRUE,incongruent,0.5351,-0.2715650490257452
10018,Malaysia,magnitude,8 | 3,5,TRUE,incongruent,0.4386,-0.35793137265849595
10018,Malaysia,magnitude,1 | 6,5,TRUE,neutral,0.3836,-0.416121401501374
10018,Malaysia,magnitude,7 | 2,5,TRUE,incongruent,0.3672,-0.43509732747079516
10018,Malaysia,magnitude,4 | 9,5,TRUE,neutral,0.4481,-0.34862505608695676
10018,Malaysia,magnitude,7 | 6,1,TRUE,incongruent,0.4715,-0.32651830292665285
10018,Malaysia,magnitude,6 | 8,2,TRUE,congruent,0.4427,-0.3538904780211521
10018,Malaysia,magnitude,6 | 8,2,TRUE,incongruent,0.4683,-0.3294758422179201
10018,Malaysia,magnitude,3 | 1,2,TRUE,neutral,0.3672,-0.43509732747079516
10018,Malaysia,magnitude,3 | 8,5,TRUE,neutral,0.5215,-0.28274568723745036
10018,Malaysia,magnitude,9 | 4,5,TRUE,neutral,0.6046,-0.21853185715820167
10018,Malaysia,magnitude,8 | 9,1,FALSE,incongruent,0.4509,-0.3459197646934294
10018,Malaysia,magnitude,4 | 3,1,TRUE,incongruent,0.7184,-0.14363367634075203
10018,Malaysia,magnitude,9 | 8,1,TRUE,neutral,0.6044,-0.2186755443330122
10018,Malaysia,magnitude,4 | 9,5,TRUE,congruent,0.4682,-0.3295685906393945
10018,Malaysia,magnitude,1 | 3,2,TRUE,congruent,0.7515,-0.12407101507707308
