participant,country,condition,problem,num_distance,correctness,congruency,rt,log_rt
19790,UK,physical,9 | 7,2,TRUE,congruent,0.4841,-0.31506491735911035
19790,UK,physical,6 | 1,5,TRUE,congruent,0.4405,-0.35605408725193327
19790,UK,physical,8 | 9,1,TRUE,congruent,0.4828,-0.31623273857468837
19790,UK,physical,4 | 2,2,TRUE,incongruent,0.6002,-0.2217040089111662
19790,UK,physical,7 | 9,2,TRUE,incongruent,0.5336,-0.2727841790915075
19790,UK,physical,1 | 2,1,TRUE,incongruent,0.8163,-0.08815020350057985
19790,UK,physical,8 | 6,2,TRUE,congruent,0.5987,-0.22279074185431516
19790,UK,physical,4 | 3,1,TRUE,incongruent,0.4664,-0.33124145824904233
19790,UK,physical,1 | 6,5,TRUE,congruent,0.4502,-0.34659450933549885
19790,UK,physical,3 | 4,1,TRUE,congruent,0.5167,-0.2867615384543382
19790,UK,physical,6 | 7,1,TRUE,incongruent,0.6,-0.2218487496163564
19790,UK,physical,3 | 8,5,TRUE,incongruent,0.4838,-0.3153341359741391
19790,UK,physical,7 | 2,5,TRUE,incongruent,0.4827,-0.316322701181308
19790,UK,physical,1 | 6,5,TRUE,incongruent,0.5172,-0.2863414837916436
19790,UK,physical,1 | 3,2,TRUE,congruent,0.4358,-0.36071277408976316
19790,UK,physical,3 | 4,1,TRUE,incongruent,0.55,-0.2596373105057561
19790,UK,physical,4 | 2,2,TRUE,congruent,0.6486,-0.18802305566304606
19790,UK,physical,8 | 3,5,TRUE,incongruent,0.5198,-0.2841637248350062
19790,UK,physical,9 | 8,1,TRUE,congruent,0.421,-0.3757179041643317
19790,UK,physical,2 | 1,1,TRUE,incongruent,0.5165,-0.28692967414436066
19790,UK,physical,8 | 6,2,TRUE,incongruent,0.484,-0.31515463835558755
19790,UK,physical,3 | 1,2,TRUE,congruent,0.4512,-0.3456309090247141
19790,UK,physical,9 | 4,5,TRUE,congruent,0.79990000000000006,-0.0969643032115027
19790,UK,physical,9 | 8,1,TRUE,incongruent,0.4674,-0.33031129194379194
19790,UK,physical,2 | 7,5,TRUE,congruent,0.5003,-0.3007694971165909
19790,UK,physical,2 | 1,1,TRUE,congruent,0.5199,-0.28408018256642054
19790,UK,physical,2 | 4,2,TRUE,incongruent,0.9003,-0.04561274985548494
19790,UK,physical,3 | 1,2,TRUE,incongruent,0.5663,-0.24695343837347083
19790,UK,physical,8 | 9,1,TRUE,incongruent,0.5166,-0.28684559816270166
19790,UK,physical,2 | 4,2,TRUE,congruent,0.5232,-0.28133226468378913
19800,UK,physical,2 | 1,1,TRUE,incongruent,0.9626,-0.016554142658660308
19800,UK,physical,9 | 4,5,TRUE,incongruent,0.8188,-0.08682216600953196
19800,UK,physical,6 | 8,2,TRUE,incongruent,0.5792,-0.2371714468109095
19800,UK,physical,4 | 9,5,TRUE,incongruent,0.7635,-0.11719095860756004
19800,UK,physical,6 | 8,2,TRUE,congruent,0.5804,-0.23627259623430172
19800,UK,physical,3 | 1,2,TRUE,congruent,0.5218,-0.282495925235798
19800,UK,physical,6 | 7,1,FALSE,incongruent,0.4789,-0.3197551629573923
19800,UK,physical,4 | 3,1,TRUE,incongruent,1.1308,0.053385799817481976
19800,UK,physical,2 | 7,5,TRUE,congruent,0.5953,-0.22526411744824662
19800,UK,physical,2 | 4,2,TRUE,congruent,0.6664,-0.17626501160126884
19800,UK,physical,3 | 4,1,TRUE,congruent,0.4977,-0.3030323592559769
19800,UK,physical,3 | 1,2,TRUE,incongruent,1.5308,0.1849184535524617
19800,UK,physical,6 | 7,1,TRUE,congruent,1.0814,0.03398636523960581
19800,UK,physical,2 | 7,5,TRUE,incongruent,0.697,-0.1567672219019906
19800,UK,physical,9 | 8,1,TRUE,incongruent,0.61240000000000006,-0.21296481797377653
19800,UK,physical,4 | 2,2,TRUE,congruent,0.7631,-0.11741854644554875
19800,UK,physical,8 | 9,1,TRUE,incongruent,0.7029,-0.15310645668337483
19800,UK,physical,7 | 6,1,TRUE,congruent,0.6448,-0.19057497120296574
19800,UK,physical,2 | 4,2,TRUE,incongruent,1.4041,0.14739803934765466
19800,UK,physical,1 | 2,1,TRUE,congruent,0.5389,-0.2684918164039745
19800,UK,physical,9 | 4,5,TRUE,congruent,0.649,-0.18775530319963074
19800,UK,physical,4 | 2,2,TRUE,incongruent,1.0635,0.02673749423874774
19800,UK,physical,3 | 8,5,TRUE,incongruent,1.1141,0.04692417423003497
19800,UK,physical,4 | 9,5,TRUE,congruent,0.5495,-0.26003230324049065
19800,UK,physical,7 | 9,2,TRUE,congruent,0.4826,-0.316412682427233
19800,UK,physical,8 | 3,5,TRUE,incongruent,0.5634,-0.24918315735024543
19800,UK,physical,6 | 1,5,TRUE,congruent,0.7821,-0.10673771411200865
19800,UK,physical,9 | 8,1,TRUE,congruent,1.0187,0.008046306158350287
19800,UK,physical,3 | 4,1,TRUE,incongruent,1.5841,0.19978259396898543
19800,UK,physical,7 | 2,5,TRUE,congruent,0.6023,-0.2201871368294196
19800,UK,physical,9 | 7,2,TRUE,incongruent,0.5116,-0.29106946419338364
19800,UK,physical,6 | 1,5,TRUE,incongruent,0.681,-0.16685288808721482
19800,UK,physical,7 | 6,1,TRUE,incongruent,1.0784,0.032779879191244615
19800,UK,physical,9 | 7,2,TRUE,congruent,0.5287,-0.2767906895948886
19800,UK,physical,8 | 9,1,TRUE,congruent,0.7954,-0.09941441335003846
19800,UK,physical,1 | 2,1,TRUE,incongruent,1.6149,0.20814563453535032
19800,UK,physical,2 | 1,1,TRUE,congruent,0.635,-0.1972262747080243
19800,UK,physical,1 | 6,5,TRUE,congruent,0.5627,-0.24972308484600736
19800,UK,physical,8 | 6,2,TRUE,incongruent,0.6013,-0.2209087961545009
19800,UK,physical,1 | 6,5,TRUE,incongruent,0.5306,-0.27523275435368966
19800,UK,physical,7 | 2,5,TRUE,incongruent,0.872,-0.05948351506743278
19800,UK,physical,8 | 3,5,TRUE,congruent,0.4781,-0.3204812563042106
19800,UK,physical,8 | 6,2,TRUE,congruent,0.8009,-0.09642170633694563
19800,UK,physical,3 | 8,5,TRUE,congruent,0.5975,-0.22366209037982468
19800,UK,physical,4 | 3,1,TRUE,congruent,0.5,-0.3010299956639812
19800,UK,physical,1 | 3,2,TRUE,incongruent,0.6,-0.2218487496163564
19800,UK,physical,7 | 9,2,TRUE,incongruent,0.6299,-0.20072839165012735
19800,UK,physical,1 | 3,2,TRUE,congruent,0.9836,-0.007181479933320441
19803,UK,physical,7 | 6,1,TRUE,incongruent,0.7018,-0.15378663612061264
19803,UK,physical,4 | 9,5,TRUE,congruent,0.6167,-0.20992605157369523
19803,UK,physical,7 | 2,5,TRUE,incongruent,0.6098,-0.2148125799706381
19803,UK,physical,1 | 2,1,TRUE,congruent,0.5559,-0.25500332596144004
19803,UK,physical,6 | 1,5,TRUE,incongruent,0.6202,-0.20746823809869244
19803,UK,physical,2 | 1,1,TRUE,incongruent,0.5527,-0.2575105354182249
19803,UK,physical,6 | 8,2,TRUE,congruent,0.5519,-0.2581396059347365
19803,UK,physical,1 | 6,5,TRUE,congruent,0.5516,-0.2583757424961879
19803,UK,physical,6 | 1,5,TRUE,congruent,0.5512,-0.2586907911004306
19803,UK,physical,9 | 8,1,TRUE,congruent,0.569,-0.24488773360492885
19803,UK,physical,2 | 7,5,TRUE,congruent,0.535,-0.27164621797877153
19803,UK,physical,4 | 9,5,TRUE,incongruent,0.54990000000000006,-0.25971628031812083
19803,UK,physical,4 | 2,2,TRUE,incongruent,0.5505,-0.25924267669222945
19803,UK,physical,3 | 8,5,TRUE,congruent,0.5427,-0.26544017842052386
19803,UK,physical,4 | 3,1,TRUE,congruent,0.5339,-0.2725400791420911
19803,UK,physical,8 | 3,5,TRUE,congruent,0.5179,-0.28575408898210597
19803,UK,physical,3 | 4,1,TRUE,congruent,0.5888,-0.23003219867055757
19803,UK,physical,1 | 6,5,TRUE,incongruent,0.6507,-0.18661919326614435
19803,UK,physical,7 | 6,1,TRUE,congruent,0.5782,-0.23792191266536092
19803,UK,physical,3 | 1,2,TRUE,incongruent,0.6166,-0.2099964796095105
19803,UK,physical,8 | 6,2,TRUE,congruent,0.5512,-0.2586907911004306
19803,UK,physical,2 | 4,2,TRUE,incongruent,1.3999,0.14609701353586949
19803,UK,physical,6 | 8,2,TRUE,incongruent,0.7164,-0.14484442282300605
19803,UK,physical,7 | 9,2,TRUE,incongruent,0.7463,-0.12708655837960472
19803,UK,physical,9 | 7,2,TRUE,incongruent,0.6024,-0.2201150368073558
19803,UK,physical,8 | 9,1,TRUE,incongruent,0.6181,-0.2089412564081746
19803,UK,physical,3 | 4,1,TRUE,incongruent,0.6101,-0.21459897500761252
19803,UK,physical,9 | 7,2,TRUE,congruent,0.6011,-0.22105327203138328
19803,UK,physical,3 | 1,2,TRUE,congruent,0.6649,-0.1772436670486093
19803,UK,physical,3 | 8,5,TRUE,incongruent,0.6008,-0.221270076003888
19803,UK,physical,7 | 9,2,TRUE,congruent,0.5534,-0.25696084519506684
19803,UK,physical,8 | 3,5,TRUE,incongruent,0.6012,-0.22098102808512948
19803,UK,physical,2 | 4,2,TRUE,congruent,0.5523,-0.25782495677632283
19803,UK,physical,9 | 4,5,TRUE,congruent,0.5182,-0.285502591350194
19803,UK,physical,8 | 6,2,TRUE,incongruent,0.5344,-0.27213355053251076
19803,UK,physical,9 | 4,5,TRUE,incongruent,0.5638,-0.2488749284644165
19803,UK,physical,8 | 9,1,TRUE,congruent,0.5263,-0.2787666299827225
19803,UK,physical,2 | 1,1,TRUE,congruent,0.5529,-0.2573534100612638
19803,UK,physical,1 | 3,2,TRUE,congruent,0.5366,-0.2703493316640798
19803,UK,physical,1 | 2,1,TRUE,incongruent,0.5422,-0.26584048675553323
19803,UK,physical,7 | 2,5,TRUE,congruent,0.5642,-0.2485669181806525
19803,UK,physical,2 | 7,5,TRUE,incongruent,0.567,-0.24641694110709345
19803,UK,physical,4 | 3,1,TRUE,incongruent,0.5678,-0.2458046118101616
19803,UK,physical,6 | 7,1,TRUE,congruent,0.5687,-0.24511677174783247
19803,UK,physical,4 | 2,2,TRUE,congruent,0.5357,-0.27107835362714067
19803,UK,physical,6 | 7,1,TRUE,incongruent,0.5804,-0.23627259623430172
19803,UK,physical,9 | 8,1,TRUE,incongruent,0.6102,-0.2145277966936118
19803,UK,physical,1 | 3,2,TRUE,incongruent,0.569,-0.24488773360492885
19808,UK,physical,9 | 7,2,TRUE,congruent,0.8866,-0.05227227303668429
19808,UK,physical,7 | 2,5,TRUE,incongruent,0.5781,-0.23799703062488464
19808,UK,physical,2 | 4,2,TRUE,incongruent,0.5765,-0.23920068836928216
19808,UK,physical,6 | 1,5,TRUE,incongruent,0.5279,-0.2774483379990415
19808,UK,physical,2 | 4,2,TRUE,congruent,0.5449,-0.26368319209589114
19808,UK,physical,2 | 7,5,TRUE,congruent,0.515,-0.28819277095880896
19808,UK,physical,4 | 3,1,TRUE,congruent,0.5202,-0.28382965214014605
19808,UK,physical,9 | 4,5,TRUE,incongruent,0.4934,-0.3068008548462828
19808,UK,physical,3 | 8,5,TRUE,congruent,0.5354,-0.2713216331490862
19808,UK,physical,8 | 9,1,TRUE,congruent,0.4506,-0.346208812612188
19808,UK,physical,1 | 6,5,TRUE,congruent,0.5119,-0.29081487044975457
19808,UK,physical,3 | 4,1,TRUE,congruent,0.5386,-0.2687336509245084
19808,UK,physical,1 | 2,1,TRUE,incongruent,0.7782,-0.10890877353227628
19808,UK,physical,3 | 1,2,TRUE,congruent,0.4964,-0.30416822717330777
19808,UK,physical,1 | 3,2,TRUE,congruent,0.4816,-0.31731352175023186
19808,UK,physical,6 | 7,1,TRUE,congruent,0.6127,-0.21275211966804605
19808,UK,physical,2 | 7,5,TRUE,incongruent,0.5615,-0.2506502394025234
19808,UK,physical,8 | 3,5,TRUE,congruent,0.5691,-0.24481141439167498
19808,UK,physical,2 | 1,1,TRUE,incongruent,0.5033,-0.2981730696028606
19808,UK,physical,6 | 7,1,TRUE,incongruent,1.1625,0.06539296156199156
19808,UK,physical,1 | 3,2,TRUE,incongruent,0.5674,-0.2461106685401665
19808,UK,physical,3 | 1,2,TRUE,incongruent,0.5006,-0.30050915472779555
19808,UK,physical,7 | 6,1,TRUE,congruent,0.9559,-0.019587538393108502
19808,UK,physical,3 | 4,1,TRUE,incongruent,0.8358,-0.07789763319239289
19808,UK,physical,8 | 9,1,TRUE,incongruent,0.5529,-0.2573534100612638
19808,UK,physical,8 | 6,2,TRUE,congruent,0.5309,-0.274987274658843
19808,UK,physical,1 | 2,1,TRUE,congruent,0.5669,-0.24649354300902998
19808,UK,physical,6 | 8,2,TRUE,incongruent,0.599,-0.22257317761068865
19808,UK,physical,1 | 6,5,TRUE,incongruent,0.5877,-0.2308443092856012
19808,UK,physical,2 | 1,1,TRUE,congruent,0.4802,-0.3185778442789915
19808,UK,physical,4 | 2,2,TRUE,incongruent,0.5016,-0.2996424721773399
19808,UK,physical,4 | 9,5,TRUE,congruent,0.5666,-0.24672342981558162
19808,UK,physical,9 | 7,2,TRUE,incongruent,0.5773,-0.23859844250136897
19808,UK,physical,9 | 8,1,TRUE,congruent,0.6335,-0.1982533807805399
19808,UK,physical,6 | 8,2,TRUE,congruent,0.5311,-0.2748236985808628
19808,UK,physical,7 | 6,1,TRUE,incongruent,0.5483,-0.2609817541165191
19808,UK,physical,7 | 9,2,TRUE,congruent,0.4705,-0.3274403722367243
19808,UK,physical,7 | 2,5,TRUE,congruent,0.6297,-0.2008663066979371
19808,UK,physical,6 | 1,5,TRUE,congruent,0.4548,-0.34217954398430284
19808,UK,physical,4 | 2,2,TRUE,congruent,0.7285,-0.13757044389399103
19808,UK,physical,9 | 4,5,TRUE,congruent,0.7373,-0.13235576609690156
19808,UK,physical,3 | 8,5,TRUE,incongruent,0.6682,-0.1750935286978875
19808,UK,physical,4 | 3,1,TRUE,incongruent,0.579,-0.23732143627256383
19808,UK,physical,4 | 9,5,TRUE,incongruent,0.6522,-0.18561920553006184
19808,UK,physical,9 | 8,1,TRUE,incongruent,0.5458,-0.26296646866612233
19808,UK,physical,7 | 9,2,TRUE,incongruent,0.8354,-0.07810552907089767
19808,UK,physical,8 | 3,5,TRUE,incongruent,0.6088,-0.2155253562374836
19808,UK,physical,8 | 6,2,TRUE,incongruent,0.7791,-0.10840679565103485
19814,UK,physical,9 | 8,1,TRUE,congruent,0.94,-0.026872146400301365
19814,UK,physical,7 | 2,5,TRUE,incongruent,0.579,-0.23732143627256383
19814,UK,physical,8 | 3,5,TRUE,congruent,0.468,-0.32975414692587596
19814,UK,physical,4 | 3,1,TRUE,incongruent,0.451,-0.34582345812203946
19814,UK,physical,6 | 1,5,TRUE,congruent,0.476,-0.32239304727950685
19814,UK,physical,2 | 7,5,TRUE,incongruent,0.648,-0.18842499412940666
19814,UK,physical,1 | 3,2,TRUE,congruent,0.46,-0.3372421683184259
19814,UK,physical,1 | 6,5,FALSE,incongruent,0.42,-0.37675070960209955
19814,UK,physical,6 | 1,5,TRUE,incongruent,0.48,-0.3187587626244128
19814,UK,physical,9 | 4,5,TRUE,congruent,0.439,-0.35753547975787864
19814,UK,physical,8 | 9,1,TRUE,congruent,0.429,-0.36754270781527576
19814,UK,physical,9 | 7,2,TRUE,incongruent,0.475,-0.3233063903751334
19814,UK,physical,3 | 1,2,TRUE,congruent,0.54,-0.26760624017703144
19814,UK,physical,1 | 2,1,TRUE,congruent,0.432,-0.3645162531850879
19814,UK,physical,3 | 4,1,TRUE,incongruent,0.398,-0.40011692792631215
19814,UK,physical,9 | 7,2,TRUE,congruent,0.465,-0.33254704711004607
19814,UK,physical,9 | 4,5,TRUE,incongruent,0.501,-0.30016227413275426
19814,UK,physical,4 | 3,1,TRUE,congruent,0.493,-0.30715308072277
19814,UK,physical,3 | 4,1,TRUE,congruent,0.377,-0.42365864979420714
19814,UK,physical,8 | 3,5,TRUE,incongruent,0.493,-0.30715308072277
19814,UK,physical,8 | 9,1,TRUE,incongruent,0.475,-0.3233063903751334
19814,UK,physical,7 | 2,5,TRUE,congruent,0.582,-0.23507701535011155
19814,UK,physical,2 | 7,5,TRUE,congruent,0.447,-0.34969247686806354
19814,UK,physical,9 | 8,1,TRUE,incongruent,0.383,-0.41680122603137726
19814,UK,physical,2 | 4,2,TRUE,congruent,0.515,-0.28819277095880896
19814,UK,physical,7 | 9,2,TRUE,congruent,0.437,-0.3595185630295782
19814,UK,physical,7 | 9,2,TRUE,incongruent,0.497,-0.3036436112666679
19814,UK,physical,6 | 8,2,TRUE,incongruent,0.529,-0.2765443279648142
19814,UK,physical,7 | 6,1,TRUE,incongruent,0.472,-0.32605800136591223
19814,UK,physical,1 | 6,5,TRUE,congruent,0.555,-0.2557070168773237
19814,UK,physical,3 | 8,5,TRUE,incongruent,0.477,-0.3214816209598861
19814,UK,physical,6 | 7,1,TRUE,congruent,0.547,-0.2620126736665692
19814,UK,physical,2 | 4,2,TRUE,incongruent,0.534,-0.27245874297144357
19814,UK,physical,4 | 9,5,TRUE,congruent,0.434,-0.3625102704874893
19814,UK,physical,8 | 6,2,TRUE,congruent,0.499,-0.3018994543766101
19814,UK,physical,8 | 6,2,TRUE,incongruent,0.594,-0.22621355501880647
19814,UK,physical,2 | 1,1,FALSE,incongruent,0.584,-0.23358715288760054
19814,UK,physical,3 | 1,2,TRUE,incongruent,0.544,-0.26440110030182007
19814,UK,physical,6 | 8,2,FALSE,congruent,0.533,-0.2732727909734277
19814,UK,physical,1 | 3,2,TRUE,incongruent,0.608,-0.21609642072726507
19814,UK,physical,6 | 7,1,TRUE,incongruent,0.78,-0.10790539730951958
19814,UK,physical,3 | 8,5,TRUE,congruent,0.477,-0.3214816209598861
19814,UK,physical,2 | 1,1,TRUE,congruent,0.444,-0.3526170298853802
19814,UK,physical,1 | 2,1,TRUE,incongruent,0.53,-0.27572413039921095
19814,UK,physical,4 | 2,2,TRUE,congruent,0.498,-0.30277065724028246
19814,UK,physical,4 | 9,5,TRUE,incongruent,0.722,-0.14146280243036088
19814,UK,physical,4 | 2,2,TRUE,incongruent,0.546,-0.2628073572952627
19814,UK,physical,7 | 6,1,TRUE,congruent,0.525,-0.2798406965940431
19815,UK,physical,1 | 3,2,TRUE,incongruent,1.2459,0.0954831858295406
19815,UK,physical,4 | 2,2,TRUE,incongruent,0.6496,-0.18735398376688114
19815,UK,physical,7 | 2,5,TRUE,incongruent,0.5213,-0.28291227507298095
19815,UK,physical,9 | 7,2,TRUE,incongruent,0.5922,-0.22753159694671968
19815,UK,physical,3 | 4,1,TRUE,incongruent,0.514,-0.28903688100472424
19815,UK,physical,9 | 8,1,TRUE,congruent,0.4909,-0.30900696790013055
19815,UK,physical,9 | 4,5,TRUE,congruent,0.9618,-0.01691522726221155
19815,UK,physical,4 | 3,1,TRUE,incongruent,0.5855,-0.23247310059161805
19815,UK,physical,2 | 1,1,TRUE,congruent,0.5571,-0.25406684154055714
19815,UK,physical,9 | 8,1,TRUE,incongruent,0.4992,-0.30172542332563246
19815,UK,physical,8 | 3,5,TRUE,congruent,0.5574,-0.2538330356227146
19815,UK,physical,4 | 9,5,TRUE,congruent,0.5033,-0.2981730696028606
19815,UK,physical,4 | 9,5,TRUE,incongruent,0.5364,-0.2705112308204387
19815,UK,physical,8 | 9,1,TRUE,congruent,0.4996,-0.30137757029790213
19815,UK,physical,2 | 1,1,TRUE,incongruent,0.589,-0.2298847052128984
19815,UK,physical,6 | 7,1,TRUE,congruent,0.4866,-0.31282789540520034
19815,UK,physical,8 | 6,2,TRUE,congruent,0.4879,-0.31166918188773374
19815,UK,physical,2 | 4,2,TRUE,incongruent,0.5016,-0.2996424721773399
19815,UK,physical,1 | 6,5,TRUE,incongruent,0.6492,-0.18762148884580573
19815,UK,physical,7 | 6,1,TRUE,incongruent,0.468,-0.32975414692587596
19815,UK,physical,7 | 6,1,TRUE,congruent,0.473,-0.32513885926218844
19815,UK,physical,1 | 2,1,TRUE,congruent,0.5315,-0.27449673114068446
19815,UK,physical,6 | 7,1,TRUE,incongruent,0.837,-0.07727454200674003
19815,UK,physical,8 | 3,5,TRUE,incongruent,0.5703,-0.2438966284148944
19815,UK,physical,2 | 4,2,TRUE,congruent,0.4561,-0.3409399277590617
19815,UK,physical,3 | 8,5,TRUE,incongruent,0.6506,-0.18668594105416525
19815,UK,physical,6 | 8,2,TRUE,incongruent,0.8816,-0.05472841849229015
19815,UK,physical,6 | 1,5,TRUE,incongruent,0.6018,-0.22054781659593825
19815,UK,physical,7 | 9,2,TRUE,congruent,0.5504,-0.2593215747725451
19815,UK,physical,7 | 2,5,TRUE,congruent,0.566,-0.24718356881172862
19815,UK,physical,8 | 6,2,TRUE,incongruent,0.6517,-0.1859522790044006
19815,UK,physical,2 | 7,5,TRUE,congruent,0.5679,-0.24572813131654084
19815,UK,physical,3 | 1,2,TRUE,incongruent,0.5401,-0.2675258227188065
19815,UK,physical,2 | 7,5,TRUE,incongruent,0.5982,-0.2231535913047007
19815,UK,physical,9 | 7,2,TRUE,congruent,0.4267,-0.3698773571406879
19815,UK,physical,4 | 2,2,TRUE,congruent,0.4755,-0.3228494787265673
19815,UK,physical,3 | 4,1,TRUE,congruent,0.4853,-0.31398970868471443
19815,UK,physical,3 | 8,5,TRUE,congruent,0.7773,-0.10941133229451275
19815,UK,physical,4 | 3,1,TRUE,congruent,0.4664,-0.33124145824904233
19815,UK,physical,1 | 2,1,TRUE,incongruent,0.4745,-0.32376378323668853
19815,UK,physical,6 | 8,2,TRUE,congruent,0.4826,-0.316412682427233
19815,UK,physical,8 | 9,1,TRUE,incongruent,0.5525,-0.2576677176428517
19815,UK,physical,1 | 3,2,TRUE,congruent,0.5826,-0.2346295197083515
19815,UK,physical,3 | 1,2,TRUE,congruent,0.4011,-0.39674733801835316
19815,UK,physical,9 | 4,5,TRUE,incongruent,0.4843,-0.3148855309534606
19815,UK,physical,6 | 1,5,TRUE,congruent,0.6085,-0.21573941743391617
19815,UK,physical,1 | 6,5,TRUE,congruent,0.4192,-0.37757872602432974
19815,UK,physical,7 | 9,2,TRUE,incongruent,0.7249,-0.1397219002477651
19817,UK,physical,8 | 6,2,TRUE,incongruent,0.4588,-0.3383765907707699
19817,UK,physical,7 | 6,1,TRUE,incongruent,0.5637,-0.24895196517981197
19817,UK,physical,6 | 1,5,TRUE,incongruent,0.5692,-0.24473510858775324
19817,UK,physical,8 | 3,5,TRUE,congruent,0.5133,-0.2896287357392373
19817,UK,physical,4 | 3,1,TRUE,incongruent,0.6316,-0.19955787866374333
19817,UK,physical,3 | 8,5,TRUE,congruent,0.6371,-0.19579239491795858
19817,UK,physical,2 | 7,5,TRUE,incongruent,0.5854,-0.23254728190222684
19817,UK,physical,6 | 7,1,TRUE,incongruent,0.5616,-0.2505729008782511
19817,UK,physical,7 | 9,2,TRUE,incongruent,0.5873,-0.23113999915704286
19817,UK,physical,1 | 3,2,TRUE,incongruent,0.5966,-0.2243167509739561
19817,UK,physical,7 | 9,2,TRUE,congruent,0.5275,-0.2777775360302698
19817,UK,physical,1 | 3,2,TRUE,congruent,0.4647,-0.33282732752113153
19817,UK,physical,2 | 1,1,FALSE,congruent,0.4369,-0.3596179552904315
19817,UK,physical,4 | 9,5,TRUE,incongruent,0.9199,-0.036259381142115875
19817,UK,physical,9 | 8,1,TRUE,incongruent,0.522,-0.28232949699773785
19817,UK,physical,1 | 6,5,TRUE,incongruent,0.6343,-0.19770528860253628
19817,UK,physical,6 | 8,2,TRUE,congruent,0.494,-0.30627305107635305
19817,UK,physical,8 | 9,1,FALSE,incongruent,0.4013,-0.39653084026616126
19817,UK,physical,7 | 2,5,TRUE,congruent,0.5232,-0.28133226468378913
19817,UK,physical,3 | 4,1,TRUE,congruent,0.4841,-0.31506491735911035
19817,UK,physical,4 | 2,2,TRUE,congruent,0.6284,-0.2017638236320643
19817,UK,physical,9 | 4,5,TRUE,congruent,0.5814,-0.23552497256559102
19817,UK,physical,4 | 3,1,TRUE,congruent,0.6944,-0.1583902878315645
19817,UK,physical,2 | 4,2,TRUE,congruent,0.5844,-0.2332897927377408
19817,UK,physical,8 | 3,5,TRUE,incongruent,0.5822,-0.234927798897208
19817,UK,physical,2 | 4,2,TRUE,incongruent,0.5612,-0.2508823376436777
19817,UK,physical,9 | 7,2,TRUE,congruent,0.4332,-0.3633115520467173
19817,UK,physical,3 | 1,2,TRUE,congruent,0.7377,-0.1321202165416204
19817,UK,physical,1 | 2,1,TRUE,congruent,0.5197,-0.28424728317714043
19817,UK,physical,1 | 6,5,TRUE,congruent,0.4847,-0.31452698027724074
19817,UK,physical,4 | 2,2,TRUE,incongruent,0.5532,-0.257117828562727
19817,UK,physical,3 | 8,5,TRUE,incongruent,0.5943,-0.22599426974179046
19817,UK,physical,4 | 9,5,TRUE,congruent,0.5947,-0.22570206150072256
19817,UK,physical,6 | 1,5,TRUE,congruent,0.5599,-0.2518895325050162
19817,UK,physical,7 | 6,1,TRUE,congruent,0.4884,-0.31122434472715516
19817,UK,physical,7 | 2,5,TRUE,incongruent,0.4565,-0.34055921812968226
19817,UK,physical,2 | 7,5,TRUE,congruent,0.5701,-0.244048958995868
19817,UK,physical,3 | 1,2,TRUE,incongruent,0.5994,-0.22228326139037402
19817,UK,physical,6 | 7,1,TRUE,congruent,0.4995,-0.3014645074379989
19817,UK,physical,3 | 4,1,TRUE,incongruent,0.5556,-0.2552377629344221
19817,UK,physical,1 | 2,1,TRUE,incongruent,0.4311,-0.3654219771461119
19817,UK,physical,6 | 8,2,TRUE,incongruent,0.4225,-0.37417328671428884
19817,UK,physical,9 | 8,1,TRUE,congruent,0.5357,-0.27107835362714067
19817,UK,physical,8 | 9,1,TRUE,congruent,0.5284,-0.2770371910575104
19817,UK,physical,9 | 7,2,TRUE,incongruent,0.4874,-0.3121144751512945
19817,UK,physical,9 | 4,5,TRUE,incongruent,0.4674,-0.33031129194379194
19817,UK,physical,8 | 6,2,TRUE,congruent,0.6058,-0.21767073100316306
19817,UK,physical,2 | 1,1,TRUE,incongruent,0.3972,-0.4009907601766564
19818,UK,physical,3 | 8,5,TRUE,incongruent,2.933,0.4673120629805521
19818,UK,physical,1 | 3,2,TRUE,incongruent,1.043,0.018284308426530838
19818,UK,physical,2 | 1,1,TRUE,incongruent,0.734,-0.13430394008392949
19818,UK,physical,4 | 3,1,TRUE,incongruent,0.757,-0.12090412049992724
19818,UK,physical,3 | 1,2,TRUE,congruent,1.251,0.09725730969341992
19818,UK,physical,1 | 6,5,TRUE,incongruent,1.228,0.08919836680514887
19818,UK,physical,7 | 6,1,TRUE,congruent,0.709,-0.1493537648169335
19818,UK,physical,9 | 4,5,TRUE,congruent,0.743,-0.1290111862394247
19818,UK,physical,6 | 7,1,TRUE,incongruent,0.741,-0.13018179202067184
19818,UK,physical,2 | 7,5,TRUE,incongruent,1.047,0.019946681678842306
19818,UK,physical,3 | 4,1,TRUE,congruent,0.579,-0.23732143627256383
19818,UK,physical,8 | 6,2,TRUE,congruent,0.928,-0.032452023781137915
19818,UK,physical,4 | 2,2,TRUE,incongruent,0.635,-0.1972262747080243
19818,UK,physical,2 | 4,2,TRUE,congruent,0.806,-0.09366495819490933
19818,UK,physical,9 | 7,2,TRUE,congruent,0.873,-0.05898575629443027
19818,UK,physical,1 | 2,1,TRUE,congruent,0.659,-0.18111458540599013
19818,UK,physical,9 | 7,2,TRUE,incongruent,0.617,-0.20971483596675833
19818,UK,physical,9 | 8,1,TRUE,congruent,1.176,0.07040732174011965
19818,UK,physical,4 | 3,1,TRUE,congruent,1.026,0.011147360775797479
19818,UK,physical,6 | 1,5,TRUE,incongruent,1.038,0.01619735351243906
19818,UK,physical,3 | 1,2,TRUE,incongruent,1.184,0.07335170238690095
