participant,group,veriStim_resp.rt,veriStim_resp.corr,mult_type,error_distance,interferenceScore,problemType,problemSize,interferenceLevel,mult_problem
20073,ABC,2.191,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
20073,ABC,2.33,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
20073,ABC,2.124,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
20073,ABC,1.415,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
20073,ABC,1.693,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
20073,ABC,11.564,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
20073,ABC,2.627,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
20073,ABC,1.346,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
20073,ABC,1.025,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
20073,ABC,1.143,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
20073,ABC,3.94,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
20073,ABC,1.808,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
20073,ABC,2.213,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
20073,ABC,2.298,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
20073,ABC,1.69,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
20073,ABC,1.248,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
20073,ABC,4.06,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
20073,ABC,2.526,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
20073,ABC,2.044,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
20073,ABC,1.243,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
20073,ABC,1.114,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
20073,ABC,1.255,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
20073,ABC,1.747,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
20073,ABC,7.68,1,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
20073,ABC,7.914,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
20073,ABC,2.678,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
20073,ABC,1.36,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
20073,ABC,2.518,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
20073,ABC,4.282,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
20073,ABC,13.248,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
20073,ABC,7.345,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
20073,ABC,1.641,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
20073,ABC,1.392,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
20073,ABC,2.324,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
20073,ABC,1.012,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
20073,ABC,2.231,0,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
20073,ABC,3.629,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
20073,ABC,2.197,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
20073,ABC,2.345,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
20073,ABC,2.798,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
20073,ABC,1.21,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
20073,ABC,1.104,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
20073,ABC,1.144,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
20073,ABC,1.047,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
20073,ABC,6.026,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
20073,ABC,4.425,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
20073,ABC,2.888,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
20073,ABC,4.99,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
20073,ABC,11.912,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
20073,ABC,1.797,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
20073,ABC,1.992,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
20073,ABC,1.089,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
20073,ABC,3.172,1,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
20073,ABC,5.182,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
20073,ABC,2.025,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
20073,ABC,6.38,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
20073,ABC,1.922,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
20073,ABC,3.213,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
20073,ABC,1.459,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
20073,ABC,2.513,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
20073,ABC,2.295,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
20073,ABC,3.846,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
20073,ABC,9.878,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
20073,ABC,1.905,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
20073,ABC,1.264,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
20073,ABC,1.132,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
20073,ABC,1.093,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
20073,ABC,0.914,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
20084,CBA,1.6647,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
20084,CBA,4.2509,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
20084,CBA,1.3188,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
20084,CBA,1.8028,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
20084,CBA,1.6003,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
20084,CBA,1.6683,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
20084,CBA,3.2879,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
20084,CBA,1.3974,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
20084,CBA,7.0869,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
20084,CBA,2.386,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
20084,CBA,2.141,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
20084,CBA,1.3158,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
20084,CBA,4.4891,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
20084,CBA,1.4733,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
20084,CBA,2.6482,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
20084,CBA,1.6422,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
20084,CBA,1.506,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
20084,CBA,1.2688,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
20084,CBA,1.4406,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
20084,CBA,4.3508,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
20084,CBA,5.5974,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
20084,CBA,3.2843,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
20084,CBA,1.6859,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
20084,CBA,4.3829,0,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
20084,CBA,1.4496,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
20084,CBA,2.5997,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
20084,CBA,1.7396,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
20084,CBA,1.5616,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
20084,CBA,1.3012,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
20084,CBA,1.5587,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
20084,CBA,1.4442,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
20084,CBA,1.2153,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
20084,CBA,0.8071,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
20084,CBA,3.5366,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
20084,CBA,3.448,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
20084,CBA,2.3937,0,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
20084,CBA,1.9072,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
20084,CBA,3.2431,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
20084,CBA,3.6694,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
20084,CBA,2.619,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
20084,CBA,1.4874,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
20084,CBA,1.1002,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
20084,CBA,1.7284,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
20084,CBA,1.1927,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
20084,CBA,2.4767,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
20084,CBA,0.7447,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
20084,CBA,1.424,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
20084,CBA,1.7289,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
20084,CBA,1.4564,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
20084,CBA,1.3435,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
20084,CBA,1.0373000000000001,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
20084,CBA,1.9957,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
20084,CBA,1.1445,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
20084,CBA,1.9378,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
20084,CBA,2.3544,1,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
20084,CBA,2.3865,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
20084,CBA,2.3215,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
20084,CBA,2.6866,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
20084,CBA,1.4989,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
20084,CBA,5.5341,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
20084,CBA,1.0563,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
20084,CBA,1.1379,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
20084,CBA,1.4373,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
20084,CBA,2.0647,0,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
20084,CBA,2.4662,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
20084,CBA,1.0381,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
20084,CBA,1.0326,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
20084,CBA,1.6001,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
20084,CBA,0.7623,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
20084,CBA,1.4411,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
20084,CBA,5.7868,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
20084,CBA,1.3576,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
20084,CBA,1.4702,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
20084,CBA,4.0388,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
20084,CBA,1.1453,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
20084,CBA,1.2181,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
20084,CBA,1.2737,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
20084,CBA,1.6104,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
20084,CBA,1.3028,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
20084,CBA,1.1916,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
20084,CBA,1.3682,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
20084,CBA,2.046,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
20084,CBA,1.6825,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
20084,CBA,1.823,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
20084,CBA,1.5964,0,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
20084,CBA,2.5705,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
20084,CBA,3.6633,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
20084,CBA,1.3041,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
20084,CBA,1.3486,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
20084,CBA,3.4291,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
20084,CBA,2.3992,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
20084,CBA,1.9963,0,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
20084,CBA,4.5395,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
20084,CBA,3.1421,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
20084,CBA,1.6355,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
20084,CBA,1.5596,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
20084,CBA,2.4552,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
20084,CBA,1.7699,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
20084,CBA,1.3533,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
20084,CBA,1.1545,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
20084,CBA,2.7168,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
20084,CBA,1.5074,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
20084,CBA,0.8196,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
20084,CBA,0.8029,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
20084,CBA,0.8036,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
20084,CBA,1.0993,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
20084,CBA,1.1321,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
20084,CBA,1.5079,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
20084,CBA,2.0436,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
20084,CBA,1.4828,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
20084,CBA,6.7076,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
20084,CBA,1.4743,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
20084,CBA,0.8497,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
20084,CBA,1.8657,0,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
20084,CBA,3.5322,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
20084,CBA,0.8016,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
20084,CBA,2.3693,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
20084,CBA,1.4175,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
20084,CBA,0.954,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
20084,CBA,1.4223,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
20084,CBA,0.8494,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
20084,CBA,2.8393,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
20084,CBA,3.1857,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
20084,CBA,4.6339,0,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
20084,CBA,1.5997,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
20084,CBA,3.2075,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
20084,CBA,1.0451,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
20084,CBA,1.0544,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
20084,CBA,0.9949,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
20084,CBA,0.8499,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
20084,CBA,0.863,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
20084,CBA,1.1861,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
20084,CBA,3.4218,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
20084,CBA,1.9031,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
20084,CBA,0.9984,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
20084,CBA,1.7244,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
20084,CBA,1.1989,0,lure,8,19,tie,large-sized,high,8 × 8 = 72
20084,CBA,2.8638,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
20084,CBA,1.5084,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
20084,CBA,1.0335,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
20084,CBA,1.4706,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
20084,CBA,3.3391,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
20084,CBA,1.1783,0,lure,6,4,tie,large-sized,low,6 × 6 = 30
20084,CBA,2.5545,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
20084,CBA,2.092,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
20084,CBA,1.7469,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
20084,CBA,0.9663,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
20084,CBA,2.1837,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
20084,CBA,1.1837,0,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
20084,CBA,1.9682,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
20084,CBA,1.6851,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
20084,CBA,1.5607,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
20084,CBA,2.1454,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
20084,CBA,1.0172,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
20084,CBA,1.4041,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
20084,CBA,0.7847,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
20084,CBA,0.8171,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
20084,CBA,1.6,0,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
20084,CBA,4.4383,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
20084,CBA,1.6738,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
20084,CBA,1.977,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
20084,CBA,0.8542,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
20084,CBA,1.4197,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
20084,CBA,1.8058,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
20084,CBA,3.3333,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
20084,CBA,1.0533,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
20084,CBA,1.269,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
20084,CBA,2.412,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
20084,CBA,0.949,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
20084,CBA,1.0223,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
20084,CBA,1.0575,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
20084,CBA,1.3477,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
20084,CBA,1.2097,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
20084,CBA,2.4879,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
20084,CBA,1.0121,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
20084,CBA,1.0373000000000001,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
20084,CBA,0.7067,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
20084,CBA,1.0875,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
20084,CBA,1.0205,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
20084,CBA,1.3748,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
20084,CBA,0.8256,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
20084,CBA,1.0877,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
20084,CBA,2.2035,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
20084,CBA,1.3135,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
20084,CBA,1.544,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
20084,CBA,1.5346,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
20084,CBA,0.963,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
20084,CBA,1.2049,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
20084,CBA,1.205,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
20084,CBA,1.1686,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
20084,CBA,1.9169,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
20084,CBA,0.7024,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
20084,CBA,1.4161,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
20084,CBA,4.9247,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
20084,CBA,1.1896,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
20084,CBA,1.5459,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
20084,CBA,0.9094,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
20084,CBA,1.3638,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
20084,CBA,1.2016,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
20084,CBA,1.9972,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
20084,CBA,1.0841,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
20084,CBA,1.7337,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
20084,CBA,1.5565,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
20084,CBA,1.3408,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
20084,CBA,1.3387,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
